VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2015,2015,27.1,,
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2016,2016,26.5,,
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2017,2017,26.1,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CAN,Canada,2005,2005,87.9,D,Difference in methodology
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CAN,Canada,2007,2007,87.7,D,Difference in methodology
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CAN,Canada,2008,2008,87.8,D,Difference in methodology
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CAN,Canada,2009,2009,88.2,D,Difference in methodology
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CAN,Canada,2010,2010,88.1,D,Difference in methodology
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CAN,Canada,2011,2011,87.6,D,Difference in methodology
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CAN,Canada,2012,2012,88.3,D,Difference in methodology
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CAN,Canada,2013,2013,88.5,D,Difference in methodology
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CAN,Canada,2014,2014,88.2,D,Difference in methodology
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CAN,Canada,2015,2015,88.6,B; D,Break; Difference in methodology
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CAN,Canada,2016,2016,87.8,D,Difference in methodology
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CAN,Canada,2017,2017,87.9,D,Difference in methodology
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2005,2005,50.9,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2006,2006,50.7,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2007,2007,53,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2008,2008,54.4,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2009,2009,52.8,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2010,2010,54.7,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2011,2011,54.7,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2012,2012,54.3,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2013,2013,54.8,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2014,2014,55.2,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2015,2015,54.6,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2016,2016,55.5,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2017,2017,56,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2005,2005,20.9,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2006,2006,20.4,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2007,2007,20.1,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2008,2008,21.9,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2009,2009,22.3,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2010,2010,22.5,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2011,2011,22.7,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2012,2012,22,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2013,2013,23.5,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2014,2014,22.7,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2015,2015,22.8,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2016,2016,22.9,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2017,2017,22.2,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2018,2018,21.3,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2005,2005,8.1,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2006,2006,10.9,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2007,2007,9.6,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2008,2008,10,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2009,2009,8.3,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2010,2010,8.4,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2011,2011,10,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2012,2012,6.8,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2013,2013,9.3,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2014,2014,7.9,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2015,2015,7.9,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2016,2016,9.4,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2017,2017,8.5,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),FIN,Finland,2005,2005,10.1,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),FIN,Finland,2006,2006,9.9,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),FIN,Finland,2007,2007,8.3,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),FIN,Finland,2008,2008,7.8,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),FIN,Finland,2009,2009,7.4,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),FIN,Finland,2010,2010,7.2,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),FIN,Finland,2011,2011,7.5,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),FIN,Finland,2012,2012,6.8,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),FIN,Finland,2013,2013,6.7,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),FIN,Finland,2014,2014,6.4,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),FIN,Finland,2015,2015,5.8,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),FIN,Finland,2016,2016,6,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),FIN,Finland,2017,2017,5.6,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),FIN,Finland,2018,2018,5.7,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2005,2005,28.6,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2006,2006,27.9,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2007,2007,28.6,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2008,2008,25.7,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2009,2009,25.8,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2010,2010,25.6,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2011,2011,25.5,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2012,2012,25.1,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2013,2013,25.6,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2014,2014,25.3,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2015,2015,25.5,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2016,2016,25.2,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2017,2017,24.7,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),FRA,France,2005,2005,68.7,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),FRA,France,2006,2006,69.3,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),FRA,France,2007,2007,71.1,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),FRA,France,2008,2008,69.1,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),FRA,France,2009,2009,68.6,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),FRA,France,2010,2010,67.3,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),FRA,France,2011,2011,67.6,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),FRA,France,2012,2012,68.1,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),FRA,France,2013,2013,67.1,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),FRA,France,2014,2014,68.2,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),FRA,France,2015,2015,67.8,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),FRA,France,2016,2016,66.3,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),FRA,France,2017,2017,67.4,,
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),NZL,New Zealand,2007,2007,8.5,D,Difference in methodology
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),NZL,New Zealand,2012,2012,8.2,D,Difference in methodology
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),NZL,New Zealand,2013,2013,8.2,D,Difference in methodology
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),NZL,New Zealand,2014,2014,6.9,D,Difference in methodology
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),NZL,New Zealand,2015,2015,8.7,D,Difference in methodology
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),NZL,New Zealand,2016,2016,9.8,D,Difference in methodology
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),NZL,New Zealand,2017,2017,9.5,D,Difference in methodology
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2005,2005,19,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2006,2006,19.8,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2007,2007,18.5,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2008,2008,20.2,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2009,2009,20,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2010,2010,20,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2011,2011,20.8,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2012,2012,19.9,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2013,2013,21.2,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2014,2014,20.3,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2015,2015,19.9,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2016,2016,20.5,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2017,2017,21,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),AUT,Austria,2018,2018,18.9,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2005,2005,58.1,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2006,2006,58.7,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2007,2007,60.9,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2008,2008,61.2,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2009,2009,60.1,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2010,2010,61.4,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2011,2011,60.9,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2012,2012,61.6,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2013,2013,62.3,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2014,2014,61.6,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2015,2015,61.5,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2016,2016,61.9,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2017,2017,62.3,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2005,2005,5.3,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2006,2006,7.8,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2007,2007,7.3,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2008,2008,5.9,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2009,2009,6.5,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2010,2010,7.2,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2011,2011,7.2,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2012,2012,5.8,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2013,2013,6.7,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2014,2014,5.9,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2015,2015,4.9,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2016,2016,6.1,,
PRHSMBAH,"Bad/very bad health, males aged 15+",PERCALEF,% of population (crude rate),NOR,Norway,2017,2017,6,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2005,2005,9.4,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2006,2006,10.3,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2007,2007,9.8,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2008,2008,10.4,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2009,2009,10.8,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2010,2010,10.3,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2011,2011,9.9,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2012,2012,10.6,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2013,2013,11.8,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2014,2014,11.8,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2015,2015,10.9,,
